Frame,Nose_X,Nose_Y,Nose_Score,LEye_X,LEye_Y,LEye_Score,REye_X,REye_Y,REye_Score,LEar_X,LEar_Y,LEar_Score,REar_X,REar_Y,REar_Score,LShoulder_X,LShoulder_Y,LShoulder_Score,RShoulder_X,RShoulder_Y,RShoulder_Score,LElbow_X,LElbow_Y,LElbow_Score,RElbow_X,RElbow_Y,RElbow_Score,LWrist_X,LWrist_Y,LWrist_Score,RWrist_X,RWrist_Y,RWrist_Score,LHip_X,LHip_Y,LHip_Score,RHip_X,RHip_Y,RHip_Score,LKnee_X,LKnee_Y,LKnee_Score,RKnee_X,RKnee_Y,RKnee_Score,LAnkle_X,LAnkle_Y,LAnkle_Score,RAnkle_X,RAnkle_Y,RAnkle_Score,Head_X,Head_Y,Head_Score,Neck_X,Neck_Y,Neck_Score,Hip_X,Hip_Y,Hip_Score,LBigToe_X,LBigToe_Y,LBigToe_Score,RBigToe_X,RBigToe_Y,RBigToe_Score,LSmallToe_X,LSmallToe_Y,LSmallToe_Score,RSmallToe_X,RSmallToe_Y,RSmallToe_Score,LHeel_X,LHeel_Y,LHeel_Score,RHeel_X,RHeel_Y,RHeel_Score,RKnee,LKnee,RElbow,LElbow,RAnkle,LAnkle,Neck,Hip,TL_X,TL_Y,BR_X,BR_Y,BBOX_SCORE
1010,286.41,136.2,0.9529,287.58,135.03,0.9366,287.58,135.03,0.7785,289.92,135.03,0.853,295.76,135.03,0.8569,286.41,144.38,0.9428,302.77,144.38,0.9342,282.9,158.4,0.9374,308.62,156.07,0.9013,287.58,159.57,0.8095,300.43,159.57,0.8591,289.92,171.26,0.9407,299.27,171.26,0.9448,293.42,191.13,0.9303,291.08,191.13,0.9008,306.28,209.83,0.8531,288.75,213.33,0.894,292.25,128.02,0.9103,293.42,139.7,0.9417,294.59,170.09,0.9626,309.78,219.18,0.7238,281.73,214.5,0.9683,306.28,219.18,0.8659,282.9,213.33,0.9099,308.62,211.0,0.8538,288.75,216.84,0.8958,16.37,24.5,93.37,90.0,74.53,13.95,3.51,28.07,278.42,129.3,314.27,219.06,0.99
1011,286.18,136.42,0.9684,287.34,135.26,0.9493,287.34,135.26,0.8022,289.67,135.26,0.8604,294.32,135.26,0.8308,286.18,144.57,0.9428,302.47,144.57,0.9374,282.68,157.37,0.9448,308.29,157.37,0.9173,288.5,159.7,0.7933,300.14,159.7,0.8637,289.67,171.34,0.944,298.98,171.34,0.9493,293.16,192.29,0.934,290.83,192.29,0.8975,305.96,209.75,0.8419,288.5,213.25,0.9074,290.83,129.44,0.9158,293.16,139.91,0.9354,294.32,170.18,0.9603,309.46,219.07,0.7391,281.52,214.41,0.9712,307.13,219.07,0.8745,282.68,213.25,0.9156,309.46,210.92,0.86,288.5,216.74,0.8862,14.91,26.79,98.5,83.45,74.2,15.7,10.33,28.07,278.33,129.55,313.81,218.95,0.99
1012,286.29,136.3,0.9796,287.46,135.12,0.9504,287.46,135.12,0.8368,289.81,136.3,0.8632,294.5,136.3,0.835,286.29,144.51,0.9436,302.72,145.68,0.9324,282.77,158.59,0.9481,308.58,157.41,0.8904,287.46,159.76,0.7831,301.54,159.76,0.8393,289.81,170.32,0.9348,298.02,171.49,0.9311,293.33,191.44,0.9163,290.98,191.44,0.8988,306.23,207.86,0.8423,287.46,212.55,0.9135,290.98,129.26,0.9415,293.33,139.82,0.9292,294.5,170.32,0.9674,308.58,219.59,0.7748,281.6,213.73,0.9572,306.23,219.59,0.9384,282.77,213.73,0.9234,309.75,210.21,0.898,287.46,217.25,0.9149,9.98,28.69,98.13,90.0,69.23,26.85,10.33,18.43,278.25,129.38,314.27,219.48,0.98
1013,286.15,136.98,0.9668,287.34,134.6,0.9344,287.34,134.6,0.841,290.91,135.79,0.898,294.48,135.79,0.854,287.34,145.3,0.9555,301.61,145.3,0.9404,282.59,158.38,0.9402,307.56,157.19,0.9262,286.15,158.38,0.7823,300.42,159.57,0.8196,289.72,171.46,0.9364,298.05,171.46,0.914,292.1,191.68,0.9278,290.91,191.68,0.9072,306.37,208.33,0.8549,287.34,213.08,0.932,290.91,128.65,0.9486,293.29,140.54,0.92,294.48,170.27,0.9544,308.75,219.03,0.788,281.4,214.27,0.959,306.37,219.03,0.9578,282.59,213.08,0.9194,308.75,209.52,0.8861,287.34,216.65,0.9313,9.98,33.89,98.13,109.98,69.23,28.07,9.02,32.47,278.37,128.77,314.15,220.1,0.98
1014,286.36,137.02,0.9728,287.54,134.66,0.9473,286.36,134.66,0.8514,291.09,135.84,0.8993,294.63,135.84,0.8568,286.36,145.29,0.9576,301.71,145.29,0.966,282.82,158.27,0.9155,307.61,157.09,0.9234,285.18,159.45,0.7617,299.35,159.45,0.8512,289.9,171.26,0.9449,298.17,171.26,0.9126,292.27,192.51,0.9333,291.09,192.51,0.8897,305.25,207.86,0.8536,287.54,213.76,0.9069,292.27,128.76,0.9473,293.45,140.56,0.9298,294.63,170.08,0.9347,308.79,218.49,0.7642,280.46,213.76,0.9519,306.43,218.49,0.9599,282.82,213.76,0.9107,308.79,209.04,0.9029,287.54,217.31,0.9199,8.97,33.9,100.62,78.69,80.54,21.8,3.42,32.47,278.28,128.88,314.52,219.55,0.98
1015,286.47,137.58,0.9804,287.64,135.24,0.9507,287.64,135.24,0.844,289.97,136.41,0.8781,294.65,136.41,0.8601,286.47,144.59,0.9521,301.66,145.75,0.9648,282.96,158.61,0.9329,307.5,157.44,0.8774,285.3,157.44,0.7569,299.32,159.78,0.8373,289.97,171.46,0.9387,298.15,171.46,0.8975,292.31,192.49,0.9404,291.14,192.49,0.8923,305.16,207.68,0.8422,286.47,213.53,0.9143,292.31,129.4,0.9456,293.48,141.08,0.9115,294.65,170.29,0.9322,308.67,219.37,0.7766,280.62,214.69,0.9586,306.33,219.37,0.9688,282.96,213.53,0.9009,308.67,208.85,0.8934,286.47,217.03,0.8945,5.91,33.9,100.62,130.6,66.16,23.54,3.42,32.47,278.32,129.51,314.48,219.25,0.99
1016,286.57,137.96,0.9817,287.74,135.61,0.9463,287.74,135.61,0.8132,290.09,136.79,0.8633,294.78,136.79,0.8653,286.57,144.99,0.9688,301.82,146.17,0.96,283.05,157.89,0.9149,307.68,157.89,0.8697,284.23,156.72,0.7716,299.47,159.07,0.8236,288.92,171.97,0.921,298.3,171.97,0.8891,291.26,191.9,0.94,291.26,191.9,0.9067,305.33,207.15,0.855,286.57,213.01,0.907,292.43,129.75,0.9214,293.61,140.3,0.9221,293.61,170.79,0.9252,308.85,218.87,0.7977,280.71,214.18,0.9734,306.51,218.87,0.963,283.05,214.18,0.9271,308.85,208.32,0.89,286.57,217.7,0.9161,6.91,36.0,108.43,150.26,66.16,26.01,6.34,28.07,278.35,129.87,314.72,219.93,0.99
1017,286.65,136.93,0.9765,287.83,135.75,0.9502,287.83,135.75,0.8028,290.19,136.93,0.859,294.92,136.93,0.8872,286.65,145.2,0.9701,300.83,145.2,0.9683,283.1,158.2,0.8895,307.92,157.02,0.8776,284.28,158.2,0.7941,299.64,159.38,0.8003,289.01,171.2,0.9395,298.46,172.38,0.8842,291.37,192.47,0.9887,291.37,192.47,0.9237,305.55,207.83,0.8672,286.65,213.74,0.9161,292.56,129.84,0.9154,292.56,140.47,0.9279,293.74,171.2,0.9403,307.92,218.46,0.8515,280.74,214.92,0.9723,305.55,218.46,0.9537,283.1,213.74,0.9382,309.1,207.83,0.8929,286.65,217.28,0.9075,6.91,36.37,105.02,105.26,66.16,30.18,2.2,14.04,278.43,129.96,314.95,220.71,0.98
1018,286.97,137.82,0.9427,286.97,135.5,0.9476,286.97,135.5,0.8142,290.44,136.66,0.892,295.08,136.66,0.8614,286.97,144.77,0.9634,300.87,145.93,0.9894,282.33,158.68,0.8612,307.82,156.36,0.8876,284.65,160.99,0.7382,299.71,159.84,0.828,289.28,171.42,0.9319,297.39,172.58,0.8961,291.6,192.28,0.9446,291.6,192.28,0.8897,305.51,207.35,0.8755,285.81,214.3,0.8891,292.76,129.71,0.9185,292.76,141.3,0.9407,293.92,171.42,0.9285,307.82,217.77,0.8177,281.17,214.3,0.9817,305.51,217.77,0.9473,283.49,214.3,0.9315,308.98,207.35,0.8972,286.97,217.77,0.9012,1.65,36.37,100.49,63.43,75.26,30.18,2.2,18.43,278.42,130.98,315.21,219.98,0.99
1019,285.98,138.09,0.9328,287.14,135.77,0.9341,287.14,135.77,0.7909,290.6,136.93,0.8957,295.22,136.93,0.856,287.14,145.02,0.9648,301.0,146.17,0.983,282.51,158.88,0.8543,307.93,157.72,0.8726,283.67,160.03,0.7686,299.84,160.03,0.8474,289.45,171.58,0.9069,297.53,172.74,0.8972,291.76,193.53,0.9352,290.6,193.53,0.8838,305.62,207.39,0.8751,285.98,214.32,0.8973,291.76,130.0,0.9176,292.91,141.55,0.9462,292.91,171.58,0.9083,307.93,217.78,0.8363,281.36,215.47,0.9824,305.62,217.78,0.9494,283.67,214.32,0.9468,309.08,207.39,0.8896,287.14,217.78,0.8955,5.91,38.99,105.02,63.43,63.43,32.47,5.71,14.04,278.35,131.27,315.56,219.98,0.99
1020,286.13,138.07,0.9376,287.29,135.76,0.9255,287.29,135.76,0.7978,289.6,136.91,0.9018,295.38,136.91,0.8801,286.13,145.0,0.9642,301.16,146.16,0.9425,282.67,158.87,0.8553,308.09,157.71,0.872,284.98,161.18,0.7403,300.0,160.02,0.804,289.6,172.73,0.891,296.53,172.73,0.8938,290.76,193.53,0.9373,290.76,193.53,0.8883,305.78,207.4,0.8748,286.13,214.33,0.891,291.91,129.98,0.9201,293.07,141.54,0.9573,293.07,171.58,0.9,306.93,218.95,0.8589,281.51,215.49,0.9863,305.78,217.8,0.9566,282.67,214.33,0.9419,309.24,206.24,0.8913,287.29,217.8,0.886,3.0,44.11,105.02,59.04,63.44,41.58,5.71,36.87,278.61,131.25,315.61,219.99,0.99
1021,285.89,138.37,0.9265,287.04,136.06,0.9121,285.89,136.06,0.7879,289.35,137.22,0.9131,295.13,137.22,0.8758,285.89,146.46,0.9668,300.9,146.46,0.9402,282.42,159.16,0.859,308.99,156.85,0.8458,282.42,159.16,0.8684,299.75,160.32,0.8464,289.35,173.02,0.9072,296.28,173.02,0.8845,290.51,193.81,0.9496,290.51,193.81,0.8817,305.52,206.51,0.8886,287.04,214.6,0.9066,291.66,130.29,0.9141,292.82,141.84,0.9534,292.82,171.87,0.9059,307.83,216.91,0.8285,281.27,215.75,0.9916,305.52,216.91,0.9488,282.42,214.6,0.9402,308.99,206.51,0.9254,287.04,218.06,0.9121,6.06,46.58,107.32,nan,69.23,37.23,5.71,36.87,278.22,131.56,315.51,220.26,0.99
1022,285.78,138.08,0.9277,286.94,135.75,0.9284,286.94,135.75,0.8054,290.43,136.92,0.8985,295.08,138.08,0.8638,285.78,146.21,0.9442,300.88,147.37,0.933,282.29,160.15,0.8772,309.02,157.83,0.8417,282.29,160.15,0.822,299.72,160.15,0.8556,289.27,172.93,0.9062,296.24,172.93,0.8971,290.43,193.85,0.9673,291.59,193.85,0.8718,305.53,206.63,0.8984,286.94,214.76,0.8942,291.59,129.94,0.9284,292.75,141.56,0.9525,292.75,171.77,0.9034,307.86,217.09,0.8106,281.13,215.92,1.002,306.69,217.09,0.9215,282.29,214.76,0.9451,307.86,205.47,0.9015,288.1,218.25,0.911,nan,46.58,113.84,nan,66.16,37.23,5.71,36.87,278.24,131.22,315.4,220.46,0.99
1023,286.09,138.27,0.9363,287.23,137.13,0.9348,287.23,135.99,0.7928,289.52,137.13,0.9009,295.22,138.27,0.8432,286.09,146.26,0.944,300.93,147.4,0.9331,282.67,159.96,0.8503,307.78,157.68,0.8509,282.67,161.1,0.8122,299.79,161.1,0.885,288.37,172.52,0.9139,296.37,172.52,0.8839,290.66,194.21,0.974,290.66,194.21,0.883,304.36,205.63,0.8784,287.23,214.76,0.8999,291.8,130.28,0.9292,292.94,141.7,0.9459,292.94,172.52,0.9125,307.78,217.05,0.8244,281.52,214.76,0.9665,306.64,217.05,0.9411,283.81,214.76,0.934,307.78,205.63,0.9201,288.37,218.19,0.8758,5.28,44.19,100.49,14.04,80.54,33.5,5.71,0.0,278.63,131.53,315.25,219.21,0.99
1024,285.81,138.29,0.9131,286.95,137.15,0.9257,286.95,137.15,0.7607,289.24,138.29,0.8563,294.97,138.29,0.8794,285.81,146.31,0.9312,300.7,147.46,0.9534,282.37,160.06,0.8936,307.57,158.92,0.8594,283.51,161.21,0.7323,299.55,161.21,0.8262,289.24,172.66,0.9135,296.12,173.81,0.8941,290.39,193.29,0.9729,290.39,194.43,0.8939,304.14,205.89,0.9017,286.95,213.91,0.904,291.53,130.27,0.9164,292.68,141.73,0.947,292.68,172.66,0.9222,307.57,216.2,0.8392,281.22,216.2,0.9624,306.43,217.35,0.9711,283.51,215.05,0.9372,307.57,204.74,0.9127,288.1,217.35,0.8754,5.52,44.31,105.02,59.04,58.19,29.05,5.71,18.43,278.49,131.53,314.89,219.52,0.99
1025,285.79,138.3,0.9068,286.92,137.17,0.9026,286.92,137.17,0.7344,289.18,138.3,0.8529,294.83,138.3,0.8893,285.79,146.22,0.9255,300.48,147.35,0.9456,282.39,159.78,0.8502,308.4,157.52,0.8571,282.39,160.91,0.7347,299.35,160.91,0.8727,289.18,173.35,0.9066,295.96,173.35,0.8837,289.18,193.7,0.9445,290.31,193.7,0.8831,303.88,206.14,0.8833,288.05,214.06,0.8995,291.44,130.39,0.9026,292.57,141.69,0.948,292.57,173.35,0.9224,307.27,217.45,0.8549,281.26,215.19,0.956,306.14,217.45,0.9598,283.52,215.19,0.9086,307.27,205.01,0.9122,288.05,217.45,0.8883,9.18,49.76,107.32,14.04,74.2,33.06,5.71,0.0,278.54,131.63,314.52,218.47,0.99
1026,286.01,138.23,0.9182,287.15,137.09,0.9242,287.15,137.09,0.7708,290.56,138.23,0.8856,296.23,138.23,0.8509,286.01,146.18,0.9279,300.78,147.31,0.9626,282.61,159.81,0.8534,307.59,158.67,0.8719,281.47,159.81,0.7346,299.64,160.94,0.8537,288.28,173.44,0.899,296.23,173.44,0.8586,289.42,195.02,0.9163,290.56,193.88,0.8758,304.19,205.24,0.9149,288.28,214.32,0.9003,292.83,130.28,0.9273,292.83,141.63,0.9118,292.83,173.44,0.9321,307.59,215.46,0.8214,282.61,215.46,0.9328,306.46,215.46,0.9186,283.74,214.32,0.8796,307.59,204.1,0.8581,288.28,217.73,0.8761,9.18,52.29,105.02,75.96,72.35,36.87,0.0,0.0,278.44,131.53,315.16,218.75,0.99
1027,286.04,138.16,0.8977,287.18,137.03,0.9234,287.18,137.03,0.7407,289.44,138.16,0.9036,295.1,138.16,0.8408,286.04,146.08,0.9221,300.75,148.35,0.9439,282.65,160.79,0.8361,306.41,158.53,0.8835,280.39,160.79,0.7929,298.49,161.93,0.8231,288.31,174.37,0.8975,296.23,174.37,0.8553,289.44,194.74,0.9085,290.57,194.74,0.8837,303.02,204.93,0.9089,288.31,213.98,0.8863,291.7,130.24,0.9364,292.83,142.69,0.9319,292.83,173.24,0.9049,307.54,215.11,0.8077,282.65,216.24,0.9398,305.28,215.11,0.9251,283.78,215.11,0.9094,307.54,203.79,0.8495,288.31,217.37,0.9012,8.81,49.95,95.86,77.01,61.49,29.17,5.19,32.47,278.51,131.49,315.08,218.39,0.99
1028,286.06,138.25,0.9058,287.19,137.13,0.9345,287.19,137.13,0.7545,289.45,138.25,0.9245,295.1,139.38,0.8388,286.06,146.16,0.9251,299.61,148.42,0.9424,282.68,159.71,0.8509,306.39,159.71,0.8767,279.29,163.09,0.8219,298.48,161.96,0.7953,288.32,174.38,0.8768,296.23,174.38,0.8388,288.32,194.7,0.9153,289.45,194.7,0.8578,303.0,204.87,0.8917,288.32,213.9,0.8718,291.71,131.48,0.9455,292.84,142.77,0.9409,291.71,173.25,0.9115,307.52,215.03,0.7966,282.68,216.16,0.9447,305.26,215.03,0.9358,283.81,215.03,0.9085,307.52,203.74,0.83,289.45,217.28,0.8961,15.07,55.3,105.02,30.96,64.83,31.34,7.83,32.47,278.55,131.59,315.03,218.3,0.99
1029,284.65,138.9,0.9098,286.88,137.79,0.9023,285.77,137.79,0.8082,290.21,138.9,0.9226,293.55,138.9,0.8759,285.77,146.69,0.9449,299.11,147.8,0.9608,282.43,160.04,0.8491,305.79,160.04,0.9028,280.2,162.26,0.8511,296.89,163.37,0.8626,287.99,174.49,0.9163,295.78,174.49,0.8931,287.99,194.52,0.9145,289.1,194.52,0.8761,302.45,204.53,0.9108,287.99,214.54,0.8732,291.33,131.12,0.9219,292.44,143.35,0.9404,292.44,174.49,0.9191,306.9,214.54,0.8053,283.54,216.76,0.9518,305.79,215.65,0.9394,284.65,215.65,0.8773,306.9,203.41,0.8529,289.1,217.87,0.951,15.26,55.3,98.05,30.96,60.26,31.34,5.19,0.0,278.43,132.34,314.24,217.76,0.99
1030,284.94,139.77,0.8892,286.03,137.58,0.9074,284.94,137.58,0.8296,289.32,138.67,0.8888,293.69,138.67,0.8677,286.03,146.33,0.9633,299.16,148.52,0.9596,282.75,160.56,0.8776,305.73,160.56,0.8827,279.47,163.84,0.8901,295.88,163.84,0.8671,288.22,174.78,0.8896,295.88,174.78,0.8597,287.13,195.57,0.9433,288.22,195.57,0.8702,302.45,204.33,0.8978,288.22,214.17,0.8732,290.41,132.11,0.9378,291.5,143.05,0.9609,292.6,173.69,0.9032,306.82,214.17,0.7827,282.75,216.36,0.9602,305.73,214.17,0.9234,283.84,216.36,0.8685,305.73,203.23,0.8265,289.32,217.46,0.9446,20.22,63.27,100.18,32.01,68.2,36.29,3.67,32.47,278.71,133.31,314.14,217.35,0.99
1031,284.74,140.11,0.9012,285.83,137.93,0.8824,285.83,137.93,0.7827,289.1,139.02,0.8786,293.46,139.02,0.915,285.83,146.65,0.9755,298.9,148.83,0.9688,282.56,159.72,0.9071,304.35,160.81,0.9026,279.3,162.99,0.8979,295.64,164.08,0.8577,288.01,174.97,0.893,295.64,174.97,0.8778,286.92,195.66,0.9581,289.1,194.57,0.8608,302.17,204.38,0.9219,288.01,214.18,0.8679,290.19,132.49,0.9423,291.28,143.38,0.9814,292.37,173.88,0.9182,306.53,214.18,0.7753,283.65,216.36,0.9432,305.44,214.18,0.8908,284.74,216.36,0.8482,306.53,202.2,0.8087,289.1,217.45,0.9616,15.26,63.27,93.89,30.96,60.26,36.29,3.67,32.47,278.67,133.69,313.69,217.34,0.99
1032,285.37,139.25,0.8927,286.46,138.16,0.8475,286.46,137.07,0.7375,288.64,139.25,0.8492,294.08,139.25,0.9603,286.46,146.87,0.9755,298.44,147.96,0.9393,282.1,159.94,0.9181,304.97,159.94,0.9278,278.84,163.2,0.8901,296.26,164.29,0.8491,288.64,175.18,0.8916,295.17,175.18,0.8991,286.46,195.87,0.9552,288.64,194.78,0.8654,301.7,203.49,0.942,288.64,214.38,0.8587,289.72,132.71,0.9382,290.81,142.51,0.9923,291.9,174.09,0.9268,307.15,213.29,0.82,284.28,216.56,0.927,304.97,213.29,0.9048,285.37,216.56,0.8383,306.06,202.4,0.8361,289.72,217.65,0.9496,18.43,69.44,92.05,26.56,63.43,34.38,4.37,36.87,278.8,133.91,312.63,217.54,0.99
1033,285.34,139.3,0.9053,286.42,137.15,0.833,286.42,137.15,0.7535,288.58,138.23,0.8466,293.97,139.3,0.9342,286.42,146.85,0.9664,298.28,147.93,0.9553,283.18,160.88,0.9108,304.75,159.8,0.9346,278.87,163.03,0.8746,296.13,164.11,0.8657,287.5,174.9,0.8924,295.05,174.9,0.8933,286.42,195.39,0.953,287.5,195.39,0.8671,301.52,204.02,0.9296,288.58,213.73,0.8588,290.73,131.75,0.9245,290.73,142.54,0.9855,291.81,174.9,0.9344,305.83,213.73,0.7952,284.26,216.97,0.9185,305.83,212.65,0.8912,285.34,215.89,0.8429,305.83,201.86,0.8017,289.65,216.97,0.9341,23.59,63.27,92.05,50.44,56.5,36.29,1.91,0.0,278.3,134.02,312.88,216.86,0.99
1034,285.37,139.13,0.901,286.45,138.05,0.8456,286.45,136.98,0.7418,288.61,139.13,0.8637,294.0,139.13,0.9361,286.45,146.68,0.9647,298.31,147.76,0.9598,283.22,160.69,0.9085,304.78,160.69,0.9525,278.9,163.93,0.8855,295.08,163.93,0.9041,287.53,174.71,0.9024,295.08,175.79,0.8911,285.37,195.19,0.9316,287.53,195.19,0.8755,301.54,203.82,0.9374,288.61,213.52,0.8495,290.76,132.66,0.9289,290.76,142.37,0.9835,291.84,174.71,0.9411,305.86,212.44,0.8069,284.3,216.75,0.9101,304.78,212.44,0.9171,285.37,216.75,0.8137,304.78,201.66,0.8045,289.69,216.75,0.9134,24.62,67.94,98.13,40.14,56.5,35.36,1.91,18.43,278.56,133.85,312.67,216.65,0.99
1035,285.84,139.54,0.89,286.92,137.37,0.8956,286.92,137.37,0.7672,289.09,138.46,0.811,293.43,139.54,0.8715,286.92,147.13,0.956,297.76,148.21,0.9398,283.67,160.13,0.8906,305.35,160.13,0.9259,278.25,163.39,0.91,295.59,164.47,0.9167,286.92,175.31,0.8983,294.51,175.31,0.8918,285.84,195.9,0.9387,288.01,194.81,0.861,301.01,203.48,0.9564,289.09,213.24,0.8303,290.18,131.96,0.9359,291.26,142.79,0.9612,291.26,175.31,0.9417,305.35,212.15,0.8161,284.76,216.49,0.8908,304.26,212.15,0.9319,286.92,216.49,0.8204,304.26,201.32,0.7969,290.18,216.49,0.8591,21.8,66.45,98.51,45.0,56.5,36.87,5.71,0.0,278.59,133.15,311.52,216.38,0.99
1036,285.67,139.7,0.9261,286.76,137.51,0.9036,286.76,137.51,0.8009,288.95,138.61,0.8156,293.31,138.61,0.8667,286.76,147.33,0.964,297.67,148.43,0.927,283.49,160.43,0.9235,304.22,160.43,0.951,279.13,163.7,0.9107,294.4,164.79,0.9031,286.76,175.7,0.9115,294.4,175.7,0.9129,284.58,195.34,0.924,286.76,195.34,0.8783,300.95,202.98,0.9538,288.95,213.89,0.8205,290.04,132.06,0.9498,291.13,142.97,0.9447,291.13,174.61,0.9541,304.22,212.8,0.8507,284.58,217.17,0.8672,304.22,212.8,0.9484,286.76,217.17,0.8203,304.22,201.89,0.8245,291.13,217.17,0.8733,27.96,71.32,94.65,39.09,59.84,46.55,5.71,32.47,278.7,133.26,311.2,217.06,0.99
1037,285.4,139.9,0.9342,286.49,137.74,0.8831,286.49,137.74,0.7876,288.65,138.82,0.834,292.98,138.82,0.8256,286.49,146.4,0.9762,298.39,148.56,0.9494,283.24,160.47,0.9612,303.8,161.55,0.9129,278.91,163.71,0.9366,296.23,164.8,0.7812,286.49,175.62,0.9138,294.06,176.7,0.9047,285.4,196.18,0.9448,287.57,195.1,0.8833,300.55,202.68,0.966,289.73,213.5,0.8712,290.81,132.33,0.9442,290.81,143.15,0.9343,290.81,175.62,0.952,303.8,212.42,0.8478,284.32,216.75,0.8784,303.8,212.42,0.9567,286.49,216.75,0.8233,303.8,201.59,0.8108,291.9,216.75,0.8767,26.15,69.81,89.42,40.14,65.75,48.37,0.0,18.44,278.38,133.52,310.82,216.64,0.99
1038,285.41,140.06,0.9255,286.49,137.9,0.8799,286.49,137.9,0.7878,288.65,138.98,0.837,294.05,138.98,0.8544,286.49,146.54,0.9811,298.37,148.7,0.9486,283.25,160.57,0.9525,303.76,161.65,0.953,278.93,163.81,0.9205,295.13,164.89,0.9351,286.49,175.69,0.9102,294.05,176.77,0.9105,284.33,195.12,0.9366,287.57,195.12,0.8696,300.52,202.68,0.9772,290.81,213.48,0.8869,290.81,132.5,0.9523,290.81,143.3,0.9432,290.81,175.69,0.9441,303.76,212.4,0.8898,285.41,216.72,0.8551,303.76,212.4,0.9873,286.49,216.72,0.8103,303.76,201.6,0.8227,291.89,216.72,0.9018,29.45,71.32,92.06,40.14,69.04,46.55,0.0,18.43,278.54,133.69,310.64,216.61,0.99
1039,285.51,140.37,0.913,286.59,138.22,0.8788,286.59,138.22,0.7957,289.82,139.3,0.8416,293.06,139.3,0.8792,286.59,146.84,0.9747,298.45,149.0,0.9393,283.35,160.86,0.9477,303.84,161.93,0.9339,279.04,164.09,0.8903,294.13,165.17,0.9388,286.59,175.95,0.9147,294.13,177.03,0.9151,284.43,195.36,0.9674,287.67,194.28,0.8759,299.53,202.9,0.9664,290.9,213.68,0.8951,289.82,131.75,0.9576,290.9,143.61,0.9435,290.9,175.95,0.9472,303.84,212.6,0.9017,285.51,216.92,0.8707,302.76,211.53,0.9768,286.59,216.92,0.8254,302.76,201.82,0.8387,291.98,215.84,0.9206,30.02,69.78,94.18,40.14,68.5,39.47,5.19,18.43,278.61,134.01,310.74,216.81,0.99
1040,285.48,140.03,0.8977,286.58,137.84,0.8816,286.58,137.84,0.7948,289.87,138.93,0.8432,293.16,138.93,0.8801,286.58,146.61,0.9686,298.64,148.8,0.9381,283.29,159.77,0.9563,304.13,161.96,0.9615,278.9,164.16,0.8976,294.26,165.25,0.9857,286.58,176.22,0.9213,294.26,176.22,0.906,283.29,194.86,0.9621,287.68,194.86,0.8415,299.74,202.54,0.9645,290.97,213.51,0.9066,290.97,132.35,0.9567,290.97,143.32,0.9508,290.97,176.22,0.9515,303.03,212.41,0.894,285.48,216.8,0.9103,303.03,212.41,0.9414,286.58,216.8,0.8165,303.03,201.44,0.8429,292.06,216.8,0.9234,29.45,74.99,94.18,30.96,69.04,46.55,0.0,0.0,278.97,133.56,310.64,217.78,0.98
1041,285.56,139.05,0.8908,286.66,137.95,0.8912,285.56,136.86,0.8134,288.85,139.05,0.8593,293.23,139.05,0.8934,286.66,146.72,0.9706,297.61,148.91,0.9278,283.37,159.86,0.9464,304.19,162.05,0.9638,278.99,164.24,0.8885,294.33,165.34,0.9947,286.66,176.29,0.9326,294.33,177.39,0.898,283.37,194.91,0.9428,287.75,194.91,0.8403,299.8,202.58,0.991,291.04,213.54,0.9083,291.04,132.48,0.9696,291.04,143.43,0.9607,291.04,176.29,0.9525,303.09,212.44,0.9104,285.56,216.82,0.9088,301.99,212.44,0.9492,287.75,216.82,0.8112,301.99,201.49,0.8317,292.14,216.82,0.9252,30.56,74.99,98.13,30.96,69.04,46.55,0.0,18.43,279.03,133.68,310.72,217.81,0.98
1042,284.94,139.04,0.9116,286.03,137.95,0.8765,286.03,136.85,0.8102,289.31,139.04,0.8798,293.68,139.04,0.9123,287.12,146.68,0.9796,298.04,148.87,0.9592,283.85,160.88,0.9553,304.6,161.97,0.9512,278.39,164.16,0.9038,294.77,165.25,0.9718,287.12,176.17,0.9431,294.77,177.26,0.9004,283.85,195.83,0.929,288.21,194.74,0.8394,299.14,202.38,0.9504,291.49,213.3,0.9028,290.4,132.49,0.9764,291.49,143.41,0.9672,291.49,176.17,0.9599,303.5,212.21,0.8998,286.03,217.67,0.9037,302.41,212.21,0.9582,287.12,216.58,0.8427,302.41,201.29,0.8335,292.58,216.58,0.9262,30.56,76.26,98.13,46.04,61.35,42.84,5.71,18.44,279.25,133.69,311.37,217.56,0.98
1043,284.86,139.24,0.9031,285.94,137.07,0.8753,285.94,137.07,0.8172,289.19,139.24,0.8743,293.52,139.24,0.9312,287.03,146.81,0.9752,297.84,148.97,0.9425,283.78,160.87,0.9648,305.42,161.95,0.9061,278.37,164.12,0.9122,295.68,166.28,0.9623,287.03,176.02,0.9286,294.6,177.1,0.9109,283.78,195.49,0.9052,288.11,194.41,0.8708,297.84,203.06,0.9321,291.35,213.88,0.8995,290.27,131.66,0.9749,291.35,142.48,0.9666,291.35,176.02,0.9466,303.25,211.71,0.893,285.94,217.12,0.9095,302.17,211.71,0.9805,288.11,217.12,0.8213,301.09,200.9,0.8527,292.44,216.04,0.9105,30.02,71.16,96.29,46.04,68.5,29.69,5.71,18.44,279.11,133.93,311.16,217.01,0.98
